Fabric_Type,Recyclability,Biodegradability,Water_Usage,Carbon_Emissions,Toxicity,Microplastic_Shedding,Durability,Region_Suitability
Kevlar,4.063524779720344,0.0,5084.496752436551,20.4277631065205,7.965178053095817,3.3687906902748663,10.0,High Altitude
Wool,8.3469069294274,9.841869647782712,5004.3623614815,11.961071636639486,3.255510206575734,0.08800877790215966,6.755655409983685,High Altitude
Bamboo Fiber,8.006217565963247,8.547416631515354,3153.8539019406353,2.273332710281378,3.053374264012371,0.0,6.5918494904939715,Tropical
Bamboo Fiber,8.615892925192302,8.359575753790994,2437.664333077234,2.716654973080842,3.501540114311017,0.0,6.388543012937543,Coastal
Bamboo Fiber,9.186905278034311,9.456973094856606,2343.4447424347168,3.6641469010332686,1.0842217199604351,0.0,5.097446617936091,Coastal
Bamboo Fiber,8.075248150936952,9.67209875292894,1489.2164675610884,2.6991957266760638,2.2981447720277446,0.0,7.9535185738768375,Jungle
Kevlar,4.552161522218466,0.0,4224.070132276811,16.28792515333759,9.423109466193171,4.602768654041606,10.0,Extreme Terrain
Wool,8.495842205903509,6.889462632246135,11775.909348054634,9.728341675406742,1.4191639540865497,0.04114114759968013,7.154695561184887,High Altitude
Wool,8.195077455231774,9.625693023801482,11374.878221716732,8.921498100098919,1.2937269420529351,0.9397036110594216,6.776400520973059,Cold Desert
Nylon,7.090278369550495,1.3697119544591354,3938.4289996354564,13.506848461678654,5.035504291293554,5.790610968624828,9.88019400249637,High Altitude
Nylon,7.865490098248492,0.43170048558976715,3010.1983728994273,16.94872156831952,6.359491503776063,5.822333909683907,9.436484507920248,Desert
Bamboo Fiber,9.912192408670093,9.106523585990166,3888.7365677099974,3.5595545876628765,2.374830584587909,0.0,7.459126338173867,Tropical
Cotton,7.88003726504536,9.167786464962555,9403.465101094806,7.555020851564117,2.8490436757382374,0.0,4.316368276326295,Hot Desert
Kevlar,3.6358055117952537,0.0,3477.695097361153,16.96102357654639,9.055939204251017,3.485690317395939,10.0,War Zones
Polyester,6.509321333186142,0.6601013870353796,1256.5887409979894,17.123853543161495,8.702602581429087,8.656127575333084,7.612810028603275,Hot Desert
Kevlar,3.783397109128032,0.0,4983.732819192019,24.407576008619202,8.337153276399942,3.6747821948430603,10.0,High Altitude
Bamboo Fiber,8.455603978878809,9.332730656700388,4509.725997844871,5.1796328659014605,2.1441525831331942,0.0,7.833419360448999,Tropical
Polyester,5.388507692855947,0.5135405269899487,2994.1571257491432,16.575562532266872,8.20409435876893,6.677308534229045,9.296938518427254,High Altitude
Polyester,6.829179489012173,1.06656344127919,1283.7906059998213,23.468201959546647,6.6518276605466475,6.55604482126854,8.595413394786377,High Altitude
Kevlar,3.0013784665392764,0.0,5718.715053864384,17.993318879102564,7.174384386589381,3.696585549045353,10.0,War Zones
Bamboo Fiber,9.054358290255621,7.3413162044806395,1494.6608176593127,2.428217966587871,1.5857920264725365,0.0,7.993726396813692,Jungle
Nylon,5.718522493684368,2.8926893384868535,4516.404951353507,17.109224224365448,8.671788655779865,6.261903412939793,8.335318235078226,Desert
Bamboo Fiber,8.66139566289383,7.442986906464684,1462.1443267752677,3.9762030117899507,3.052919039388213,0.0,7.707190615755414,Jungle
Nylon,6.203461606422738,1.667694722182849,1382.3802210657336,19.737315476953576,7.047124163912801,8.2145204882424,8.997793581629757,Desert
Nylon,7.778295140222263,1.312764906944533,3530.410468084967,18.552325906536822,7.029174686716652,8.319707932929637,8.570145906987083,High Altitude
Wool,6.433499328058315,8.636860909370693,6588.575079250097,11.852975879568032,3.7914712349599142,0.39987973864077897,6.805979260526793,Cold Desert
Cotton,9.473901959159651,8.220380863369739,9707.672059219241,9.91926211074817,4.697420226013489,0.0,4.739720804566471,Coastal
Polyester,6.3846593856996705,0.0990260980863853,1498.7233141722957,24.501111230422794,6.895142799735055,9.515783389675684,9.486878258022028,Hot Desert
Kevlar,3.7721086464737077,0.0,3331.9947150366347,18.285132948541637,9.475799090233139,2.6020852776707475,10.0,Extreme Terrain
Cotton,8.949914182475519,9.700311607175886,15974.61862266716,8.132882115511055,2.915266056304676,0.0,5.258612997121845,Jungle
Wool,6.184031472218611,8.946901385374526,7265.063400807436,11.92700305632403,1.5497970647310302,0.6428866957118622,8.334167235198873,High Altitude
Polyester,5.284144521469201,0.09671776729675408,2464.5722321647454,16.04745857234783,9.808195569671824,8.55100799126997,9.77449613619988,Hot Desert
Bamboo Fiber,9.987466519249583,8.409126943514632,2414.661381281182,3.8445538882747363,2.6462864531052532,0.0,7.942379228950457,Jungle
Polyester,5.532953862918971,0.6273189091032441,2525.3282993967214,18.330113590854637,6.340695562144823,6.541709725091282,8.041424008713683,Hot Desert
Wool,6.660834211273046,9.051718247319888,8683.954772145416,9.33388344168905,2.6006200966898114,0.19718100809748074,7.41545153404371,Cold Desert
Bamboo Fiber,7.753758047137763,8.36901360987611,1893.0418639759168,4.4746214516506075,1.144891119652867,0.0,7.160148356923298,Jungle
Kevlar,4.181496561098992,0.0,3212.2480939275792,18.459821031271552,7.513913208175684,2.6351883981886783,10.0,War Zones
Polyester,5.303167897927173,0.3253372379806627,1089.620578835857,12.239885930421158,7.653408455366972,7.69044696852535,7.494489306442348,Hot Desert
Wool,6.496273781065824,6.025335295099082,11729.709344517956,7.9843389819428765,2.2185058771981687,0.26499663093949477,8.711800906117,High Altitude
Kevlar,4.0019337965209205,0.0,5440.056168520715,15.79432074948937,7.969466160702122,4.2859830361021,10.0,Extreme Terrain
Polyester,6.332030819192617,0.5820350690012464,713.851915347057,17.83007971395824,6.595868858060248,8.552116722059703,8.870883961622054,Cold Desert
Bamboo Fiber,8.686026157964113,9.081927394502628,1687.9771129008327,2.6085019778851657,1.0575917963888066,0.0,7.823934394623897,Tropical
Nylon,6.896385799117287,1.3630377749774918,1925.7745862732697,16.615975489066326,6.897899876162661,7.332004015832818,9.306073792875535,Desert
Bamboo Fiber,8.869872581636077,9.381328579519536,4686.035612015486,3.6552153304319535,3.550917714433519,0.0,6.179687946216689,Coastal
Wool,7.076036270262048,7.656631236119395,7924.7837282828405,6.884785007285857,2.1505706071258253,0.33750570922582157,8.556957365216398,High Altitude
Wool,6.638582319092917,7.476630379955644,8657.494327673614,9.559136314830628,3.7161624668836506,0.9331658704378822,7.942565953684464,Cold Desert
Polyester,5.31906090475988,1.1970406105188678,613.2972882278668,13.713962981594985,7.847648057575781,8.550450301166087,8.419643288469587,High Altitude
Nylon,5.713368508034188,2.2389276999022014,3844.5605515196053,10.471833930772384,8.993768294266696,8.122676390350591,9.432819122258481,Desert
Cotton,7.224789955567026,9.701745789095938,14192.41073581046,8.919487511508217,2.9771427261320302,0.0,6.023956661816942,Jungle
Cotton,9.003071693646604,8.881014705184228,16373.261374236765,8.676493337835133,5.069808470959718,0.0,5.743737647713477,Hot Desert
Wool,6.008208394448692,8.091923051718949,10861.060813019449,6.680404084870021,3.891609643470399,0.22282192403088097,7.454744429366974,High Altitude
Wool,6.423664032710201,9.207965676758256,8684.493790843357,8.076540862307255,2.5946098514514575,0.006514840245476661,6.790745047472468,Cold Desert
Wool,6.366859235736196,9.115653620786748,7861.887344184717,9.98508795372226,3.699302326567218,0.5946662540839118,7.837192854435935,Cold Desert
Cotton,9.733337388615459,9.174282398783404,15374.739215980324,5.008416798698075,5.032378952016616,0.0,6.481369756041223,Coastal
Polyester,4.401259276755498,0.1168328690996685,1429.1548474603924,24.9913621854016,9.267104462242337,9.45715957662121,9.60047116925747,Hot Desert
Wool,7.413462728223308,6.438445434980833,7206.276208611775,10.981808459715152,1.8556457208835186,0.04655335861983467,8.676894945285998,High Altitude
Cotton,8.069405204623218,8.346385111359034,17170.49712432506,8.244134084765738,3.837025518243348,0.0,5.445808435812287,Hot Desert
Wool,6.372213525247272,6.888721496680095,5430.985435759365,7.251465865640132,3.0634359035936853,0.9299607264761186,8.274409512656469,Cold Desert
Wool,6.028463856868446,9.908246936719074,10898.663980244313,10.141746727405442,3.583448117672705,0.55239754720845,8.921016830321648,High Altitude
Kevlar,4.098045532469003,0.0,5858.68724784995,23.14888722598527,7.204404793776854,4.664712965137636,10.0,War Zones
Kevlar,3.1741573895925335,0.0,2076.6474618516627,19.41991169514006,9.323284271023464,2.3781167220184956,10.0,High Altitude
Nylon,7.845923299568276,0.432260316430767,4719.63357865079,17.65727097015502,8.54774307603902,8.231858381144423,8.725098030706175,Desert
Polyester,6.432700525286157,0.6419279825573432,988.6231093522728,21.41028300180575,8.549899132850008,8.922230057049944,9.285036703973764,Cold Desert
Wool,7.681992844717799,6.939261649060182,11399.718577091418,6.779275813524434,3.0974898315317043,0.4372788634407745,8.532833577439298,High Altitude
Bamboo Fiber,9.184574232224318,9.161875622806198,2286.169062709985,5.262873144685356,2.146363057938676,0.0,5.9103899015748596,Jungle
Wool,8.87902368558183,8.764875207206096,8543.316526259885,8.686603836839653,2.721458100187625,0.11512806858841163,6.157253371627297,High Altitude
Bamboo Fiber,9.514573056504789,9.668266854945522,3171.4465087705457,2.050915824797456,2.725804558832654,0.0,5.797975608631861,Jungle
Kevlar,4.54149392598767,0.0,4685.766124977822,21.295691607543112,8.565366802486327,2.5922567350767016,10.0,High Altitude
Nylon,6.0950836116008915,0.11591380692185504,3902.023995633003,10.760774332225022,7.079906058874846,5.667389953180285,8.565402288118111,Desert
Bamboo Fiber,7.34310574317548,9.639203694701683,2834.716686187394,5.008867477608684,2.6265219967608733,0.0,7.6192022158881905,Jungle
Polyester,5.761426121488957,0.850735588388619,1241.5495191235223,12.023920305822845,9.368522953880673,9.808654857878496,9.95481235262024,Hot Desert
Bamboo Fiber,8.528550375114627,8.232567366496614,1016.3569810427977,4.1113958507474875,3.410205127173615,0.0,6.887105949533333,Coastal
Kevlar,3.7281163930185914,0.0,4367.847323882514,18.3257311793105,7.519392071069144,2.965941433502136,10.0,Extreme Terrain
Nylon,7.214901995542742,2.5300710908658064,835.2808700592497,17.720467058889888,5.32066912258833,7.823375959211136,8.638158972682684,Desert
Bamboo Fiber,9.078163614567801,8.50310723952263,2236.6243396013137,3.655216382461491,1.7977480765374805,0.0,7.666719861767306,Tropical
Wool,7.4281647330854605,8.166623357000065,9411.52198911119,10.52282069170841,3.1034931385727167,0.5153193913986074,7.648958434666744,Cold Desert
Cotton,7.826798156612767,9.245720940315636,15892.361505904002,9.517977970146434,5.167258694920177,0.0,4.708369403716906,Coastal
Polyester,4.155965594010784,0.6402129440658777,1100.9822840335146,13.289017179458087,7.41238218037809,7.633812388718146,7.986191473733086,Cold Desert
Bamboo Fiber,8.383973724996528,9.802834610548345,1824.488077928919,2.314269778332233,1.8366741027985798,0.0,7.170315501337322,Tropical
Polyester,5.66729031548607,0.6241365299958073,2884.000993648222,14.829020528523447,7.732757886915557,6.3267421060936035,8.423289378987489,High Altitude
Bamboo Fiber,9.347829804532381,8.952822518316948,4314.962049427767,2.408034427769857,1.0985200263685742,0.0,7.267605549173426,Tropical
Polyester,5.1563268722341995,1.2889711693624744,612.1934736668526,18.58823186486468,7.687250382196728,8.810271462139074,9.78122347431673,Cold Desert
Nylon,7.645575190731269,0.03623180731294118,1866.0974125741977,16.042812109337273,5.495397775363363,6.200344705623644,8.323204130788424,High Altitude
Polyester,6.4261357253013465,1.1805101178329716,1097.602363001045,13.949430284155849,8.421774897837647,9.632118908885825,7.823151264000398,Cold Desert
Polyester,6.983146737482417,0.4536287393809586,2800.2354995735786,15.855787091716868,7.524604226182012,8.174008111462575,7.9308341103223,Hot Desert
Polyester,6.584161691853802,0.9485954307131523,1523.2375522035882,20.185076059511633,7.6319966533242765,7.730349010428172,8.502086353668917,Hot Desert
Kevlar,3.1875413583950287,0.0,4688.746329933685,17.502127697321164,8.84510015382429,3.01065434165072,10.0,Extreme Terrain
Polyester,4.514777406547213,1.4025379244938754,2392.7523486315467,15.531953414301356,7.080920078482244,7.354940295053028,9.060675296314411,High Altitude
Bamboo Fiber,7.160980758543191,9.960898113229057,1035.768021102932,5.283420630435177,2.4613042923626245,0.0,5.007316883102402,Jungle
Kevlar,3.3024874018216708,0.0,3558.3025931822613,21.278386123486435,8.659783757493448,3.2974712500341625,10.0,War Zones
Polyester,6.025972505077151,1.3883056064648844,2410.0982853812166,20.074435613456444,8.258970175416055,7.229364945696624,7.563421483715432,Cold Desert
Cotton,9.921910402690372,9.273020573308873,19264.26749196124,5.131543226475469,4.233686939997969,0.0,4.620977316264402,Hot Desert
Kevlar,3.2084099155589367,0.0,4632.643130490725,24.45141752309393,8.550671650274582,4.644728199292521,10.0,High Altitude
Kevlar,3.58888843798526,0.0,2674.2260505225636,22.934476559689383,9.794399362394886,3.846104064698428,10.0,High Altitude
Cotton,9.064680702859974,8.222917667540766,12828.878723254968,7.552969732988022,2.768901168828551,0.0,4.4916688736099255,Coastal
Polyester,5.353246705488104,1.7386518310423735,724.0883022797389,19.29127922371842,6.088097256147599,6.70379670167376,8.311948103094007,Hot Desert
Wool,6.226950163635496,6.484555735672863,6999.306540640153,10.114522309511859,2.1714598271982766,0.5828627327697394,7.42659510326729,High Altitude
Kevlar,3.7094936890618184,0.0,3216.6147517578456,20.34821788748748,8.87904231612353,2.254021372494166,10.0,War Zones
Cotton,7.183220880568917,9.219012666195603,10380.629298999154,8.989788045962458,2.325893983812981,0.0,4.498351467381093,Coastal
Kevlar,3.759728277439878,0.0,2118.740905345162,21.950862235830655,7.300741568831875,4.214253488317377,10.0,War Zones
Polyester,5.1128411933371325,1.2995930994832092,606.77632937338,13.523933883280112,6.394335101813924,8.101754451566833,9.893877401687032,Cold Desert
Polyester,4.033138142276241,1.7774861683109844,1923.8850660539608,16.635582006355083,8.504530362483688,6.375988610049587,8.64094710809182,Cold Desert
Kevlar,3.9415086068072664,0.0,3649.3999546069053,23.50174608246327,8.334530006837177,2.890114013833964,10.0,War Zones
Cotton,7.235618991124573,8.037176629428085,12367.735415424728,5.434200793067211,3.5672182485617934,0.0,6.137014000540396,Coastal
Bamboo Fiber,8.799784151010824,8.703238377970475,3363.21897619618,4.8294269599136666,1.2138071976007405,0.0,7.738570801542734,Jungle
Bamboo Fiber,8.706172957918703,7.6181645065647166,2110.8948242642155,5.483124038737498,3.820728280896528,0.0,6.729737677690294,Tropical
Nylon,7.716974593258337,2.9565938483683927,3415.4656616679854,12.75201771793544,6.913233968355879,6.931475952948691,9.722775629963628,Desert
Bamboo Fiber,8.370321057188681,9.624553619180364,2214.050053841497,4.172163250276144,2.0112864011304716,0.0,5.29035482439893,Tropical
Polyester,4.344671549828346,0.5578786025262226,2918.8740227157095,21.313718351095257,7.100551062565623,8.384687279724673,7.988079833953481,High Altitude
Kevlar,3.5804033812687455,0.0,5511.890705676963,23.98396144293328,7.471661110256874,4.283298613209027,10.0,War Zones
Cotton,7.68080604063525,9.90397266590176,15959.151434185256,9.271578852884115,4.177089983613133,0.0,6.0445783140289615,Jungle
Polyester,6.641554004136264,1.6772140974813543,2171.7960919100597,18.811285171958552,9.037835520924578,7.868854742405814,8.54286268667621,Cold Desert
Nylon,6.653636678352276,0.8701109051396687,4817.048776943415,11.733776801453338,8.066760715104719,7.176814347212655,9.33789754588746,High Altitude
Nylon,6.8410987477080845,1.7222617062933057,4699.362449438762,14.16797128644243,7.6976150365134925,5.47211221712028,9.886419169113589,High Altitude
Bamboo Fiber,9.30660868997151,8.185589295483583,4914.422367279982,3.0832825070726253,3.250454186959223,0.0,7.980525621659588,Coastal
Wool,6.902233292918041,7.842481804336172,11224.348123213078,10.379847991801565,1.1565653328866747,0.722125308305856,7.924549976991176,Cold Desert
Wool,6.2941969425147715,7.274086464421915,10004.14789436126,7.67395435124932,3.722225818373142,0.8626704661242326,7.598739402902024,High Altitude
Polyester,5.9675122632581665,0.03371061041404366,765.1974817504607,24.572683656789515,7.404631629688011,9.611576451322113,7.726976761758497,Cold Desert
Nylon,5.763978118704311,1.1131765066628398,4545.861448584296,17.692211212487624,7.18063293446983,6.790032477348467,8.369464336932976,Desert
Polyester,6.657435401911145,0.28830225030898804,741.1318377296831,16.32411316722545,9.293972754034394,8.394226319636864,8.764136045998224,Hot Desert
Polyester,5.0684991367609635,0.9717264186816064,1555.7556856633698,20.651116396731695,9.890385319315573,8.180618844071569,7.828748144681561,Hot Desert
Bamboo Fiber,9.991213462865076,9.796624821874575,4901.079550990375,2.021767098439759,2.358184280786452,0.0,7.638676690284664,Coastal
Polyester,5.043690149437826,1.9704936863385079,538.2922037842576,20.009187286776637,6.436044445344028,6.0942487641533685,8.581830725197914,Hot Desert
Bamboo Fiber,7.747817930843878,8.508276896554285,2144.923487680989,4.208386613934351,3.030940002810512,0.0,6.9713257242257285,Coastal
Kevlar,4.723311102365907,0.0,2999.8058763503377,21.30762057116006,9.543179516236412,4.617113562588054,10.0,High Altitude
Polyester,5.790628479137839,1.9646418586096832,2177.45440240228,14.419675135338018,9.27094145284135,7.9349146730748235,8.22117902150633,High Altitude
Bamboo Fiber,8.880292714355024,8.057118639905758,2085.48468328505,3.654210254050703,1.817738960173147,0.0,5.624583141557203,Tropical
Kevlar,4.941134243976817,0.0,3816.0844795717567,23.797320760318954,8.171035922582998,3.796522043687096,10.0,Extreme Terrain
Cotton,8.51766133336546,9.903920288629802,11192.542098904209,9.13486515826165,4.299823617425612,0.0,4.529835431840064,Coastal
Cotton,9.284475351653175,9.739638372380997,18527.087364882012,6.593459461421876,2.1177779040179274,0.0,6.366192745540925,Coastal
Cotton,8.98376295770959,8.085233398116845,9410.701965615664,9.576532402815733,2.881557225701742,0.0,4.837097858705208,Hot Desert
Polyester,6.706005308820844,0.6340193151202196,1621.6326611627312,24.070306252142693,8.024269342540473,9.40511627976052,9.75177643357397,High Altitude
Wool,6.225195920058572,7.391925707487967,10445.229853893718,8.830601294976745,1.2806575795740098,0.5358725183247538,7.96170111775868,Cold Desert
Bamboo Fiber,8.739267861235247,7.3065470272770465,3516.037435830797,4.611684691381157,1.601931886182134,0.0,7.466350667460944,Coastal
Polyester,6.458828961171864,0.3610304547441001,1930.423367823713,23.307340557076124,9.709478774968735,6.303112556699251,7.0381190974909655,Cold Desert
Kevlar,4.144123695884354,0.0,3144.831593611932,17.37135107556499,9.04642921591617,2.3645041591970504,10.0,High Altitude
Wool,6.966327193329249,9.244016340477152,5878.777483246022,8.748627579709446,1.9184460060487933,0.41519397836159,7.490536627610615,Cold Desert
Wool,6.03795181203122,9.520443955921722,8005.7060691378265,11.21020293997268,2.8269496325737435,0.9596115694622495,6.526663138735033,High Altitude
Wool,8.85810608622655,8.597332772560463,11989.462551161523,6.696758555394282,2.8859928140318862,0.5122086853900242,6.463860219404602,High Altitude
Bamboo Fiber,9.571740437125815,9.216239616369673,3492.90815107326,2.187419363396917,1.6060609241890582,0.0,7.13619958826348,Tropical
Wool,6.414549578588593,7.057407686200783,5859.0843999831795,10.723532392485167,1.362766121839531,0.14252589413213257,6.159069349168045,High Altitude
Kevlar,3.1052463015512286,0.0,4035.564037497051,19.813624916191614,9.057172749181568,2.0196023090554283,10.0,War Zones
Kevlar,3.318592663628154,0.0,2954.147330150733,19.63564873932026,8.093258389219628,2.492883699182823,10.0,War Zones
Nylon,7.752982896722912,1.5059856900467619,2697.2669040692067,18.862265947436693,5.180774915143361,6.575155278444594,9.836435758931339,Desert
Wool,8.312497667252858,8.75911863149868,7191.327094709185,9.560515678217286,2.308009765399979,0.046016991722858225,7.51771340063879,High Altitude
Kevlar,4.6407069349984935,0.0,2560.9474206705427,20.12592574477265,8.39354660351398,4.696442198052074,10.0,Extreme Terrain
Nylon,5.77927686979484,1.052476521073861,2586.50393972195,18.14696358144294,6.808524594533665,6.350493296011468,8.699236114212393,High Altitude
Kevlar,3.9985848684966716,0.0,5774.041043473673,17.974197216513016,8.347846582594702,2.0194966990371337,10.0,High Altitude
Nylon,6.0954059581863715,1.2915594243831452,2388.148165644103,13.139800235039102,6.925322015461816,5.360572661157117,9.504661630535825,High Altitude
Bamboo Fiber,7.152777980330531,8.577543309635594,2614.2815562699925,5.661099445081232,1.7601517534021505,0.0,7.60803125866278,Coastal
Kevlar,3.2068616327699413,0.0,2671.2658636905353,19.874871664491412,7.839340215429386,4.036709828125284,10.0,Extreme Terrain
Bamboo Fiber,8.546835068895147,8.885652639913268,4070.6657003708283,3.786176425176067,1.21955110560623,0.0,6.151367190604845,Coastal
Cotton,9.81503002247418,8.276254300226562,14991.121940858902,8.531258733430661,5.283660631394703,0.0,6.524199963979914,Hot Desert
Polyester,6.420596437676186,1.1807002036710132,1431.909791794635,20.012800948879548,9.179357962702834,8.32263624630038,8.712948903153954,Hot Desert
Bamboo Fiber,9.576663827198875,9.64433411548736,3264.596004275395,3.4993230180885306,1.6479750973026117,0.0,7.8333248871748085,Coastal
Polyester,5.241014449187275,0.5307819305921155,1020.9473111159823,13.62674221302556,8.90276431418852,7.287036209105121,9.609756172230458,Cold Desert
Cotton,9.792023021013037,9.983086080442208,14303.622748725633,8.31834009325821,3.4300150516208823,0.0,5.153421563778752,Coastal
Cotton,9.63079447260837,9.32019456180578,18785.51293196113,6.603994415243219,5.634658274387924,0.0,6.400056468128129,Jungle
Polyester,6.866691988578905,1.4331521923434845,1428.2471460566408,17.710932894040603,8.955034965961636,8.940242507963838,8.609495814085268,Cold Desert
Cotton,9.7400708975971,8.303114452348588,12936.878312450533,6.314317736458722,2.718549781515662,0.0,4.440117175327359,Jungle
Bamboo Fiber,8.910346156322179,7.86544072870829,1753.1441345873948,2.5416246408937138,1.2063687264369385,0.0,5.549209661114293,Jungle
Wool,7.639820511376165,7.026173302522777,10029.112933430199,8.933065923039972,3.3265459850009567,0.5369183047362877,7.929139692427942,High Altitude
Nylon,7.946504334356033,1.5819064536770626,1590.6947358396333,14.622755033694094,7.5323738997832415,8.805282916171645,8.285558806475352,Desert
Polyester,6.04173234253496,0.6836376115440121,875.205310505135,24.337021146477888,8.470680632563258,9.363613412434656,8.604484545128148,Hot Desert
Kevlar,4.633576079792904,0.0,5593.296127998368,15.386500532119772,9.71517009200486,2.1925855995786474,10.0,War Zones
Polyester,4.061130427789322,0.46313967929744715,543.4751427069938,15.187322006431344,8.721185881531149,6.633980457028342,7.1941391612754595,Hot Desert
Kevlar,4.794618511061985,0.0,2911.8174937233425,24.914394593590995,8.570484854676664,2.3379786157920606,10.0,High Altitude
Kevlar,3.8688329442295526,0.0,3990.9508931737555,17.350222840453494,7.9031059793443905,3.31423700558708,10.0,High Altitude
Kevlar,4.057243637054724,0.0,2101.033162155397,19.129757082472988,9.125078547169597,3.311781831759371,10.0,High Altitude
Bamboo Fiber,9.446540096937728,9.681293961616936,1192.692917033568,2.7747668590063483,1.2143534376175427,0.0,6.554091708182234,Jungle
Cotton,9.096744003789526,8.406827495538444,9704.103304452618,9.692668747429956,3.2584777362322437,0.0,4.325509877024011,Hot Desert
Wool,6.266605212263618,6.997726212663311,9727.568505843537,6.052980806738937,2.0124673799146073,0.959432245231277,8.031004865010596,Cold Desert
Cotton,7.8571806445143135,9.392214329886201,11850.610121650101,9.34521810142333,3.2024999982791846,0.0,5.122594557270286,Hot Desert
Kevlar,3.4984513933055883,0.0,2581.3556762583735,18.90167789510331,8.131930237293961,3.317420638388925,10.0,High Altitude
Kevlar,4.40820262495745,0.0,2971.7009874195396,20.163222576216583,7.942158876673083,2.91703424868869,10.0,High Altitude
Cotton,9.155652855931972,8.685215016843214,12586.514716162928,6.416991188673714,3.732319502469857,0.0,5.892635753837764,Jungle
Polyester,5.229351401850568,1.7269422694376737,2310.046089038595,14.536666037649269,9.817633416507347,9.562936673384069,7.341491033507604,Hot Desert
Bamboo Fiber,7.78830669258987,8.443726941195191,4955.014004060669,3.5670107299065656,3.595396537437059,0.0,5.977877902898273,Jungle
Wool,6.809854349843958,7.309044414636405,10491.297186312284,11.829934533607084,3.4027303456640188,0.1539750379406999,8.744325304533376,Cold Desert
Kevlar,3.4959650585530673,0.0,5577.720812572473,20.999840649823135,9.466314812453234,4.621547735406702,10.0,War Zones
Nylon,6.284780246351747,1.7647619514266926,3592.384132816772,13.306851261380402,5.9976883504830365,8.13740212209811,8.248281717751022,Desert
Bamboo Fiber,8.709693016319077,9.364333727306015,4600.006424861987,5.77164889565049,3.4622239432422686,0.0,7.852023806214839,Coastal
Polyester,5.849218698008981,1.8641143119187344,2040.1744515057667,22.63313734938634,6.495876750938603,7.964365390998797,9.048057664689022,Cold Desert
Wool,6.994881045027182,8.302487276578058,11319.83462940737,9.51472373087048,3.460930301054223,0.9076642305509456,6.878175337582714,High Altitude
Nylon,5.47246695498917,2.472141210246424,3594.936498368157,13.244806020248639,7.176674849631979,7.566500329201595,9.486435461118337,High Altitude
Kevlar,4.912150958029769,0.0,2960.6213684205777,21.333594488817887,9.726650477987837,2.6225306675091424,10.0,War Zones
Kevlar,3.2378425582564008,0.0,2256.125073117205,20.886882505439846,8.203467548714768,2.1362241114500797,10.0,High Altitude
Nylon,6.963425869699386,2.0240384817268047,1675.1542181882655,19.00781031699595,5.349072535922934,5.090008701736985,9.185511259341423,High Altitude
Wool,8.247989740242108,9.131092052850208,6760.764379933789,6.792390578673004,1.1535840068505467,0.170682855953741,8.242092970212354,High Altitude
Bamboo Fiber,8.125847490670646,7.67480616432796,1202.8596106938335,4.43993503020336,3.853816345737155,0.0,5.599182320541738,Tropical
Wool,6.971507621035842,6.784869781794118,6920.032653156924,10.39590473622204,3.1304361390308806,0.467200698709888,8.40160176014918,High Altitude
Kevlar,4.4863769105685725,0.0,5427.7958940596645,19.99777431943699,9.447618474699063,4.050746194652085,10.0,War Zones
Cotton,8.768506388816803,8.373875071647728,17892.58536372459,8.27722373758552,4.767526297453264,0.0,6.13857754871913,Jungle
Nylon,5.238511169881197,0.08451656032670063,1527.9651556422673,11.391724833757998,7.648411186405573,7.008305852477573,9.802772451830723,Desert
Cotton,9.723022432619645,8.852684324336192,15087.768755850955,5.887300280122447,4.979943578177638,0.0,6.324016621892884,Jungle
Polyester,5.978611009042481,0.8758401232949218,2767.7724223778914,23.427792449809992,7.112865139226237,9.703932155169994,9.98582048084385,Hot Desert
Wool,6.839335424857698,9.590419770101057,8353.874437918155,6.613089494656815,1.6642624067829175,0.7194980382185593,7.073871402772486,Cold Desert
Kevlar,4.344974244557083,0.0,3503.9493607922273,16.063584555660594,7.789250890026814,4.501815553100224,10.0,Extreme Terrain
Polyester,4.101300237819652,0.18977014410879733,1551.6697083759555,22.19786679505928,6.953856749857589,6.690591216910828,9.549107198436028,High Altitude
Bamboo Fiber,7.523642541935782,7.324293614570748,4980.094016451763,5.899798060877256,1.0701795513963819,0.0,7.3566250927549905,Coastal
Wool,7.548221326502722,7.513815989913031,11417.995538181698,10.939209224870144,1.9726889939818082,0.7778928570802597,7.225719862210293,High Altitude
Nylon,7.015777424650482,2.812283418556817,2833.5742931527693,16.70949967938347,5.250855268295716,7.188545154310612,9.712505458697326,Desert
Polyester,5.154323176307141,0.24915829081431085,2096.989006411408,23.181259348329522,6.346533702937267,8.694870753538675,7.504114931439882,High Altitude
Wool,8.529841439462658,8.130045843924696,11307.621757162764,7.824256546243145,1.0753874690447676,0.7999005542840567,6.86750991217494,High Altitude
Polyester,5.057174856437689,0.1761214914217355,1220.0821484540475,24.027812974895816,6.383142334299285,9.85572816446049,7.781792665379262,High Altitude
Nylon,7.121760838408081,0.32210328018331313,3519.4164647891052,17.2220483462519,8.268855907738866,7.415002589884542,8.664174456881288,High Altitude
Kevlar,3.2991891594622036,0.0,2425.289926092827,23.71963832447411,8.16718664893614,3.540717571032194,10.0,High Altitude
Cotton,7.472527838790486,9.169483422215109,12091.44081069176,9.62912147762802,3.3834664982804434,0.0,6.890369912252668,Jungle
Cotton,9.419960224974261,8.940774919779457,16613.204907565425,6.179975077857698,2.3374495944573286,0.0,4.383718646775973,Hot Desert
